username,#assignment,#problem,%assignment>0.8,score,syntax,ac,WRONG,TLE,RTE,Final_count,total_submissions,rate_pre_score,unique_days,unique_weeks,Compilation_Error,avg_submissions_per_day,avg_submissions_per_week,assignment_diversity,problem_diversity,mean_submissions_per_problem
5eecd9dc3fe216cd45a2194e5f1a1d472a3fec56,7,107,71.43,93.99570093,24.7,25.5,40.36,7.63,7.43,124,498,27.71084337,39,14,24.69879518,12.76923077,35.57142857,0.014056225,0.214859438,4.016129032
5b7541b552024e94b0be876cdb63b69cf3f829d1,6,102,83.33,98.16519608,18.18,42.69,30.43,9.88,1.58,105,253,47.43083004,34,12,18.18181818,7.441176471,21.08333333,0.023715415,0.403162055,2.40952381
cee203ff00aaca3eaaef780ea6c4a68a3f8fd2fa,15,89,46.67,97.58865169,10.38,44.81,34.91,6.6,8.49,90,212,47.64150943,36,12,10.37735849,5.888888889,17.66666667,0.070754717,0.419811321,2.355555556
806b5e171e5cd80e62cc28bc7fb644f6b50399de,7,19,71.43,84.21052632,11.43,51.43,34.29,0,2.86,19,35,51.42857143,6,3,11.42857143,5.833333333,11.66666667,0.2,0.542857143,1.842105263
3d185c0c28fcae1ca2f5876a8e2e6681b38e5af7,9,52,33.33,94.40461538,14.94,41.56,37.01,6.49,2.6,67,154,41.55844156,11,5,14.93506494,14,30.8,0.058441558,0.337662338,2.298507463
c21b13edbab3d247c8816a374ebb57ef71700952,4,63,75,96.82539683,21.77,41.5,29.93,5.44,2.72,63,147,43.53741497,14,8,21.76870748,10.5,18.375,0.027210884,0.428571429,2.333333333
598ab55ef7a383e76268b59d877afbc86fff2178,15,93,46.67,90.55419355,13.74,33.97,44.27,12.98,4.2,97,262,35.49618321,31,13,13.74045802,8.451612903,20.15384615,0.057251908,0.354961832,2.701030928
603ee97d90e36481c0c5a1cca5279c3aacfe91c6,8,71,25,81.42380282,36.32,26.32,35.26,1.05,2.11,71,190,26.84210526,19,9,36.31578947,10,21.11111111,0.042105263,0.373684211,2.676056338
26cc2520b79b2222de0037a32fcaeb81c09f3002,7,22,85.71,95.45454545,10,28.75,50,0,11.25,22,80,28.75,8,4,10,10,20,0.0875,0.275,3.636363636
6cbee42bf7c6251711a38683e4e1d6b15533f5a5,6,102,83.33,96.51245098,19.54,35.43,25.5,19.87,1.99,104,302,36.09271523,38,14,19.53642384,7.947368421,21.57142857,0.01986755,0.337748344,2.876190476
2170453bef40f448016841b0ca5ad2e07143bf5a,10,73,70,95.2209589,14.61,31.51,41.1,3.65,14.16,73,219,31.50684932,40,13,14.61187215,5.475,16.84615385,0.0456621,0.333333333,3
5e3ff61182b7e63c5f353b54a15e95069e670f10,9,74,55.56,94.59459459,29.84,58.06,12.1,0,0,73,124,58.06451613,13,9,29.83870968,9.538461538,13.77777778,0.072580645,0.596774194,1.675675676
785b27857468f61bde60ab25c5509e8ed38155d7,6,70,66.67,97.238,18.82,40.59,36.47,1.18,3.53,70,170,41.76470588,11,9,18.82352941,15.45454545,18.88888889,0.035294118,0.411764706,2.428571429
1d5ba7c1c8ab8d16890eeb1772560ab942c42003,7,21,71.43,76.19047619,9.57,26.6,39.36,13.83,10.64,20,94,26.59574468,8,3,9.574468085,11.75,31.33333333,0.074468085,0.223404255,4.476190476
a7e953186fda9e7bf8368e2d00a19d024f7db5c8,7,44,28.57,89.48795455,14.84,42.19,41.41,4.69,0.78,53,128,42.96875,10,7,14.84375,12.8,18.28571429,0.0546875,0.34375,2.327272727
209d7c77e7a150b6990a3372f7cb24da0c0e7e07,1,4,0,64.3475,0,25,75,12.5,0,4,8,25,1,1,0,8,8,0.125,0.5,2
86d9a98ab0225d2c2faf6d51fe3b9fad194c3ce3,4,83,100,100,18.49,70.59,10.08,0.84,0,83,119,72.26890756,12,6,18.48739496,9.916666667,19.83333333,0.033613445,0.697478992,1.43373494
cd6862158d54e5c270e8d4bed99f73f32a721e14,10,79,60,93.50886076,11.41,50.34,35.57,4.03,0.67,79,149,51.00671141,26,11,11.40939597,5.730769231,13.54545455,0.067114094,0.530201342,1.886075949
fef4a3263ed9a8ab14d457694bb8fd86ccd98312,6,77,83.33,97.27272727,16.92,30.77,50.38,0.38,3.08,78,260,38.07692308,16,9,16.92307692,16.25,28.88888889,0.023076923,0.296153846,3.333333333
16b6e419367318f9a3a28439ae013d55638ba0d3,6,45,83.33,98.54688889,9.35,42.99,43.93,3.74,1.87,47,107,47.6635514,15,10,9.345794393,7.133333333,10.7,0.056074766,0.420560748,2.276595745
9a6d7a470aab3fb51ab58261637c58c239ad804f,14,102,71.43,97.6677451,7.41,38.27,48.46,11.73,4.63,103,324,38.27160494,35,12,7.407407407,9.257142857,27,0.043209877,0.314814815,3.145631068
d6515d627895751c832a3075053719da2f5e6cef,5,59,100,97.79661017,40.48,23.81,32.54,1.59,3.97,58,252,25.3968254,10,6,40.47619048,25.2,42,0.01984127,0.234126984,4.271186441
a57e6a1dc883554789ef6049be9b51530a7aa207,6,113,100,99.11504425,19.91,59.24,17.06,0.47,3.79,118,211,59.71563981,17,11,19.90521327,12.41176471,19.18181818,0.028436019,0.535545024,1.788135593
c670d2529bab25c82fc7c3757cb11e7f2e404de8,1,5,100,100,0,75,0,0,25,5,8,75,1,1,0,8,8,0.125,0.625,1.6
4d234ae70fe14c2d32bfa01c0ca7cefc47d68703,6,43,100,97.6744186,14.22,27.94,45.59,12.25,0,45,204,34.31372549,23,10,14.21568627,8.869565217,20.4,0.029411765,0.210784314,4.434782609
c096fc1d9c0ad8efae9cfd509f75522c50603692,10,54,40,95.45648148,21.39,35.29,42.78,0.53,2.14,69,187,35.82887701,16,8,21.39037433,11.6875,23.375,0.053475936,0.288770053,2.710144928
9cf17df2214b19cf4cd63df22b802afde8cb98eb,1,1,0,22.22,0,0,0,100,100,1,4,0,1,1,0,4,4,0.25,0.25,4
b9cfcb9ade5f88679b72a7977c50eaca7170206b,5,55,80,100,24.66,39.04,30.82,3.42,3.42,55,146,39.04109589,13,7,24.65753425,11.23076923,20.85714286,0.034246575,0.376712329,2.654545455
835496e3328ccd7ac2ffed3867840e1dce5da83f,18,89,33.33,89.76752809,21.18,23.36,45.48,15.89,4.05,93,321,25.54517134,40,17,21.18380062,8.025,18.88235294,0.056074766,0.277258567,3.451612903
0134f9f410c65ad0e8c2254a7e9288670e02a183,4,47,100,100,24,52,23,1,0,47,100,52,13,4,24,7.692307692,25,0.04,0.47,2.127659574
f6c974c003c063735fb1afcba0aec50acdb89861,4,58,100,98.27586207,29.89,34.78,32.61,1.63,3.26,58,184,35.86956522,10,7,29.89130435,18.4,26.28571429,0.02173913,0.315217391,3.172413793
efcf2fbf26e74d0af378d96a168c8cdc05c42a84,11,102,81.82,99.70588235,9.33,45.33,41.78,1.33,2.67,102,225,46.66666667,30,10,9.333333333,7.5,22.5,0.048888889,0.453333333,2.205882353
7480543e3bc777391a4c3f06cb1c03920f6fa2a4,5,110,100,100,6.7,53.11,33.49,0.96,7.66,110,209,59.33014354,22,9,6.698564593,9.5,23.22222222,0.023923445,0.526315789,1.9
5e854d8ecfe5f767abb76d3ce56b6bcf495047eb,6,108,50,90.12018519,13.1,38.89,41.67,6.35,1.98,113,252,43.65079365,29,15,13.0952381,8.689655172,16.8,0.023809524,0.428571429,2.230088496
2cd5132c3c49bd9d4d5081e386a4d69a593f850a,16,108,50,94.20435185,22.99,20.16,50.68,8.12,2.64,111,1022,23.09197652,69,17,22.99412916,14.8115942,60.11764706,0.015655577,0.105675147,9.207207207
78ede02e6c03a1eb32ff3f464f4f7ae3e6510766,12,38,25,88.84684211,30.77,17.75,36.09,15.38,8.28,38,169,18.93491124,12,10,30.76923077,14.08333333,16.9,0.071005917,0.224852071,4.447368421
334c7722802329509bf82a5cd7b4a38b5825cc42,13,104,76.92,98.46605769,9.59,40.22,47.6,4.06,2.58,105,271,42.43542435,33,13,9.594095941,8.212121212,20.84615385,0.04797048,0.383763838,2.556603774
92cea32d04d98c66af1c1366fe9811047a9b1cea,12,143,75,92.7372028,15.75,38.58,39.96,5.51,5.71,153,508,39.17322835,44,14,15.7480315,11.54545455,36.28571429,0.023622047,0.281496063,3.320261438
bdcfd5ee015db872058dc442ab9d3c72518366ff,6,101,83.33,98.6750495,36.16,27.18,31.17,5.99,0.75,104,401,27.18204489,21,10,36.159601,19.0952381,40.1,0.014962594,0.251870324,3.855769231
93635a4013ec683f217cad90ca4e41aa557c3922,1,1,0,0,100,0,0,0,0,1,2,0,1,1,100,2,2,0.5,0.5,2
e0850b1bd8f8de58096da128ec94efbdf5f05ca8,7,49,57.14,93.99387755,11.18,38.16,40.79,3.95,13.82,63,152,38.81578947,12,6,11.18421053,12.66666667,25.33333333,0.046052632,0.322368421,2.412698413
c8a8565f00553a00a5d510958dc8c40a4a477783,7,63,71.43,96.30952381,9.09,39.61,46.75,5.84,10.39,63,154,41.55844156,14,8,9.090909091,11,19.25,0.045454545,0.409090909,2.444444444
143fdbefc9ba427b841fbd52b7999b2a996562af,9,62,22.22,92.12306452,25.78,46.09,24.22,3.91,1.56,66,128,46.09375,14,9,25.78125,9.142857143,14.22222222,0.0703125,0.484375,1.939393939
0aaebc88f6106684d6993c156104c1ef36cf94e0,4,50,100,100,22.4,27.6,48.96,3.65,1.04,50,192,27.60416667,12,5,22.39583333,16,38.4,0.020833333,0.260416667,3.84
f037357014544261767c6ab5b172b246b09d3ddb,7,41,57.14,93.41463415,24.8,31.2,42.4,3.2,0,44,125,34.4,18,10,24.8,6.944444444,12.5,0.056,0.328,2.840909091
edc5737211dd036ad81985e117aea3ab9cbc030a,7,41,42.86,90.02756098,12.28,29.82,50,3.51,4.39,41,114,29.8245614,14,8,12.28070175,8.142857143,14.25,0.061403509,0.359649123,2.780487805
23d64bbdd55f11cb1d617be60d7b5901c5fda2e6,15,107,66.67,94.76074766,23.7,34.74,37.66,3.57,2.27,111,308,35.06493506,28,12,23.7012987,11,25.66666667,0.048701299,0.347402597,2.774774775
e036815d3a8d88224e7e8a95c64ca031dd5b205f,8,32,25,87.8125,16.85,33.15,48.37,0,3.26,32,184,35.86956522,14,7,16.84782609,13.14285714,26.28571429,0.043478261,0.173913043,5.75
44327e7dea2e5f69fea97c9333f7cd64484303c5,1,8,0,82.5,16.67,50,25,8.33,0,7,12,50,2,1,16.66666667,6,12,0.083333333,0.666666667,1.5
a3748712b8685edb49cf966b7e662e1647503013,1,2,0,90,32,4,56,8,0,2,25,4,2,2,32,12.5,12.5,0.04,0.08,12.5
6288d80ce9cf4d608eb41dc28dba194b1851dec5,6,60,83.33,98.33333333,16.51,28.77,40.57,9.43,5.66,59,212,28.77358491,12,7,16.50943396,17.66666667,30.28571429,0.028301887,0.283018868,3.533333333
f6f5b15522aa9457158ec6d7a16caaacd6cbee42,6,112,83.33,98.21428571,30.83,44.74,24.44,0.75,0,116,266,45.11278195,23,13,30.82706767,11.56521739,20.46153846,0.022556391,0.421052632,2.273504274
b9db6bc5ded963759b9a1db58adbaad3314169d6,6,101,83.33,98.71287129,24.09,46.82,20,9.09,1.36,103,220,48.63636364,28,13,24.09090909,7.857142857,16.92307692,0.027272727,0.459090909,2.115384615
e95d7442ab6fb642a8c3529ef2fc8aa25a774e13,10,63,40,92.50380952,14.85,39.6,40.59,7.92,3.96,77,202,41.08910891,17,7,14.85148515,11.88235294,28.85714286,0.04950495,0.311881188,2.623376623
6b8a39007e56cacf54e6520da942fdb70d8d588e,10,95,80,99.68421053,19.19,55.81,25,0.58,0,95,172,55.81395349,22,10,19.18604651,7.818181818,17.2,0.058139535,0.552325581,1.810526316
5fbcd4642d21aaa8ade10f9e23e70012e2b4afe0,5,37,80,90.73351351,3.12,54.69,39.06,3.12,0,39,64,59.375,15,9,3.125,4.266666667,7.111111111,0.078125,0.578125,1.641025641
c20545cf079fcd100052faf6db21ee865023525f,9,98,77.78,97.07479592,32.92,16.9,46.44,4.27,0.71,98,562,18.68327402,39,10,32.91814947,14.41025641,56.2,0.016014235,0.174377224,5.734693878
34283eb36b1b51da5126f973e69199151b8f26c2,12,102,75,99.70588235,16.49,54.12,26.8,3.61,1.03,102,194,54.12371134,30,14,16.49484536,6.466666667,13.85714286,0.06185567,0.525773196,1.901960784
9d12b920015fc145b62c73ca689e71a362e33b35,6,50,50,94.5714,26.27,40.68,29.66,5.08,1.69,50,118,40.6779661,9,4,26.27118644,13.11111111,29.5,0.050847458,0.423728814,2.36
b152244728671db447c59ab0796fac9a423e1356,5,59,100,100,20.83,40.97,31.94,4.17,3.47,59,144,42.36111111,11,7,20.83333333,13.09090909,20.57142857,0.034722222,0.409722222,2.440677966
56b3554a4a43514e497a667b0efee344df2ed21c,20,123,75,96.97414634,19.53,18.91,50.54,16.28,13.02,125,645,19.53488372,28,13,19.53488372,23.03571429,49.61538462,0.031007752,0.190697674,5.16
46c1ebc62f7d6b099a6696755c9be3b984d2a27a,11,104,81.82,94.26,19.92,40.25,31.12,7.05,4.56,104,241,40.66390041,30,12,19.91701245,8.033333333,20.08333333,0.045643154,0.43153527,2.317307692
79fb09750bdb85310622bf240e1060ef8de8bce1,3,23,66.67,100,21.43,42.86,32.14,0,3.57,23,56,46.42857143,7,3,21.42857143,8,18.66666667,0.053571429,0.410714286,2.434782609
fe516d090eef192c93197ed87878da0e23908140,5,59,100,100,11.5,32.5,51.5,1.5,3.5,59,200,42.5,14,7,11.5,14.28571429,28.57142857,0.025,0.295,3.389830508
f59fe9b15a7762aa5ffb0653396da3f4f2536553,10,60,40,83.738,16.82,29.09,46.36,8.64,8.64,75,220,32.72727273,22,7,16.81818182,10,31.42857143,0.045454545,0.272727273,2.894736842
6501a3dcdb9e3c5904a5820607f6ee354bbe0131,7,117,57.14,79.66991453,18.78,34.13,43.39,6.35,2.12,122,378,36.77248677,38,13,18.78306878,9.947368421,29.07692308,0.018518519,0.30952381,2.820895522
40db6a6bd27b7f2fccb0ab0e4b97b2e64d5e79a2,9,53,33.33,86.3345283,27.59,19.44,43.57,9.4,9.4,66,319,19.43573668,13,8,27.5862069,24.53846154,39.875,0.028213166,0.166144201,4.76119403
b6cb94c201726bd4e4dcadc007dba2c69933e0c1,8,56,62.5,88.55625,14.55,44.55,35.45,4.55,7.27,60,110,45.45454545,14,9,14.54545455,7.857142857,12.22222222,0.072727273,0.509090909,1.833333333
339fff79c43561c995b29972a962ccec846c599f,4,50,100,100,12.63,52.63,32.63,3.16,0,50,95,52.63157895,8,4,12.63157895,11.875,23.75,0.042105263,0.526315789,1.9
aafa3b985fc5f4f1f6dbe50b8edc01713225dd2d,6,106,66.67,97.94018868,15.99,41.5,37.76,3.4,2.38,120,294,42.85714286,20,8,15.98639456,14.7,36.75,0.020408163,0.360544218,2.45
cf84076c807f395016eaee41297162276781b963,10,53,60,93.86830189,6.82,39.39,46.97,8.33,6.06,54,132,47.72727273,19,12,6.818181818,6.947368421,11,0.075757576,0.401515152,2.444444444
e85a95e2eddbdafe7db54351ce3680933e09d0a3,10,96,90,100,21.2,53.26,25,0,1.09,96,184,53.26086957,19,10,21.19565217,9.684210526,18.4,0.054347826,0.52173913,1.916666667
35cc3e4b8108e6eb405c96afabb167d6c0f9b50c,6,113,100,99.11504425,13.5,36.2,45.09,5.21,3.07,118,326,38.95705521,19,9,13.49693252,17.15789474,36.22222222,0.018404908,0.346625767,2.762711864
945546f9d4db4b9599e57ffd4271193406f0d96b,4,46,25,85.79695652,33.73,21.89,42.01,3.55,0,46,169,26.03550296,10,7,33.72781065,16.9,24.14285714,0.023668639,0.272189349,3.673913043
1d1a20a6ce616a1b0780f5c86f1f6cf9f7c9a5ff,5,104,80,96.47471154,21.72,35.17,37.93,3.1,4.14,104,290,35.86206897,31,9,21.72413793,9.35483871,32.22222222,0.017241379,0.35862069,2.788461538
e58eaf39ea458008043bd1472f267706524f1fc2,1,2,0,0,50,0,50,50,0,2,4,0,1,1,50,4,4,0.25,0.5,2
9b0622ca034d946055f8590f554fde632487742f,14,77,21.43,89.96766234,14.43,32.99,50,5.15,6.19,77,194,34.53608247,18,10,14.43298969,10.77777778,19.4,0.072164948,0.396907216,2.519480519
df17da01944f34b2a6b59e8d45407c1297f9834a,10,60,60,99.16666667,22.22,27.38,49.21,3.17,1.59,66,252,28.57142857,27,12,22.22222222,9.333333333,21,0.03968254,0.238095238,3.818181818
4cc8a421bf0c776aae86c3838ed759171d4cee50,1,2,0,0,100,0,0,0,0,2,2,0,1,1,100,2,2,0.5,1,1
9b536900fbffe20f4db747af055dec68b3ddb6ab,1,1,0,100,0,100,0,0,0,1,3,100,1,1,0,3,3,0.333333333,0.333333333,3
1b248f11648c9000f277a02dc5d4bea3800ba43a,6,39,83.33,100,20,68.33,11.67,0,0,41,60,68.33333333,9,7,20,6.666666667,8.571428571,0.1,0.65,1.463414634
4e718fe3c25329ccd0f4f138375f9099d81cd7c1,10,67,70,100,17.28,30.86,43.62,7.82,8.64,74,243,33.74485597,29,12,17.28395062,8.379310345,20.25,0.041152263,0.275720165,3.283783784
f156718d3970030deec27298f56fc78a00c00f5a,8,50,50,90.0666,18.18,35.61,41.67,7.58,3.79,50,132,39.39393939,13,9,18.18181818,10.15384615,14.66666667,0.060606061,0.378787879,2.538461538
34a00f81f528b38404f04d9a360e73fb17b62031,9,51,44.44,95.08058824,17.65,41.18,31.18,3.53,11.76,66,170,43.52941176,12,7,17.64705882,14.16666667,24.28571429,0.052941176,0.3,2.537313433
56a326e7e14e72020e3e0ca3f329baebc245b3f1,3,28,100,96.89285714,6.9,46.55,43.1,3.45,3.45,28,58,60.34482759,4,3,6.896551724,14.5,19.33333333,0.051724138,0.482758621,2.071428571
3c499f0944773b5ae529a4356d92df5ce8ca7c0c,5,54,0,76.88259259,25.37,13.24,59.93,1.47,1.1,54,272,14.70588235,19,8,25.36764706,14.31578947,34,0.018382353,0.198529412,5.037037037
41834c311cf35264cb9e6357eae499b95edb73b5,11,102,81.82,96.63254902,17.78,27.33,50,5.11,5.11,102,450,27.77777778,30,10,17.77777778,15,45,0.024444444,0.226666667,4.411764706
388c0aed9f437cb576f998892257a1a9410d1a2e,4,63,75,100,39.64,10.86,43.26,7.89,5.43,63,608,12.99342105,16,7,39.63815789,38,86.85714286,0.006578947,0.103618421,9.650793651
dade8cdd2806e1efa138e68d984abd0ab1c87ced,12,98,83.33,98.97959184,17.61,56.82,23.86,1.7,0,99,176,57.38636364,18,11,17.61363636,9.777777778,16,0.068181818,0.556818182,1.777777778
50efa6979b217c6f12b5fa0990d669c499e6d2b6,6,105,66.67,95.6507619,9.87,47.09,40.81,0.45,3.14,114,223,48.43049327,18,9,9.865470852,12.38888889,24.77777778,0.02690583,0.470852018,1.956140351
edc641c842df448a70ce315e00b6dd4461a260a9,12,106,75,94.68075472,21.65,33.62,34.47,8.55,4.84,106,351,33.61823362,43,13,21.65242165,8.162790698,27,0.034188034,0.301994302,3.311320755
8beffc1494bb81af08c352aea875a183e45bd824,15,88,53.33,90.96215909,14.88,33.06,45.04,9.92,6.61,89,242,33.05785124,33,12,14.87603306,7.333333333,20.16666667,0.061983471,0.363636364,2.719101124
a18783b2a14d61192a1b97ce3daca9e67cb8cd59,8,44,75,99.85795455,10.49,32.87,48.95,10.49,0,48,143,39.86013986,22,10,10.48951049,6.5,14.3,0.055944056,0.307692308,2.979166667
980a5ef7011a98b8fa55e5ac3d7ebce6f7784286,5,58,100,99.48275862,23.19,27.54,43.48,4.35,3.86,58,207,30.9178744,15,9,23.1884058,13.8,23,0.024154589,0.280193237,3.568965517
0e51dc16b3d9de6cbcada8abb58ddeddb448b6e8,5,97,60,97.73195876,37.3,33.76,27.01,0.96,1.61,97,311,34.40514469,9,6,37.29903537,34.55555556,51.83333333,0.01607717,0.311897106,3.206185567
62762af72b006f671d4b9efe867e66312408723f,7,47,57.14,99.69595745,28.12,43.75,25.78,2.34,0,50,128,43.75,20,11,28.125,6.4,11.63636364,0.0546875,0.3671875,2.56
1a68900dd1fd8fa7892cc9450d53e991ca241785,1,5,0,2.77,0,0,100,0,14.29,4,7,0,1,1,0,7,7,0.142857143,0.714285714,1.4
3954b15205238530f2cb3b66db735fad6d0c8fda,9,61,44.44,83.82786885,18.82,35.88,38.24,5.88,9.41,76,170,37.05882353,18,6,18.82352941,9.444444444,28.33333333,0.052941176,0.358823529,2.236842105
a688299300a50fed79edb502fb02fc503a564308,10,76,50,94.60526316,23.57,43.31,29.94,3.18,0.64,76,157,45.85987261,22,11,23.56687898,7.136363636,14.27272727,0.063694268,0.484076433,2.065789474
75aa1fd61921d68f59be09d2146a4b2b9442f41f,5,27,40,95.18518519,27.03,36.49,31.08,0,9.46,29,74,36.48648649,12,8,27.02702703,6.166666667,9.25,0.067567568,0.364864865,2.551724138
57421dc59c1514a7edc7708657e57a6439e88585,13,69,30.77,96.61826087,20.2,39.39,32.83,3.03,7.07,69,198,40.4040404,36,13,20.2020202,5.5,15.23076923,0.065656566,0.348484848,2.869565217
692e213a160245cc3c07bc300b6ada19b15089e4,8,75,87.5,96.37026667,17.42,47.1,32.9,0.65,3.87,75,155,47.74193548,33,11,17.41935484,4.696969697,14.09090909,0.051612903,0.483870968,2.066666667
c45bf22121eaa2f37dfec2f58729d22394ea220a,7,47,85.71,97.37574468,6.73,46.15,33.65,9.62,8.65,50,104,51.92307692,11,8,6.730769231,9.454545455,13,0.067307692,0.451923077,2.08
88003ba023714648c4312658ad9a4b3703e56de0,3,4,0,25,0,28.57,35.71,0,35.71,2,14,28.57142857,4,3,0,3.5,4.666666667,0.214285714,0.285714286,3.5
934776ec5bd2147907362602555bd692fc56aab9,11,106,81.82,97.58415094,16.31,36.52,35.11,14.89,8.51,106,282,36.87943262,25,13,16.31205674,11.28,21.69230769,0.039007092,0.375886525,2.660377358
c13d9b5245d8fc600da9390192908048857599ea,11,109,81.82,95.62688073,22.61,22.61,52.55,3.26,0.81,109,491,24.64358452,38,11,22.60692464,12.92105263,44.63636364,0.022403259,0.221995927,4.504587156
add7a23a1b66010154da076a059216a13b90191a,1,3,0,92.85666667,5.88,11.76,76.47,5.88,52.94,3,17,11.76470588,1,1,5.882352941,17,17,0.058823529,0.176470588,5.666666667
50fd8f5bcd24b3b8ba8c450de77819037cfd6583,6,104,83.33,100,6,73.33,19.33,1.33,0,107,150,73.33333333,21,10,6,7.142857143,15,0.04,0.693333333,1.401869159
37fd8930995a4978e8378d28a84e0aaf3ad85c2d,9,74,77.78,98.78378378,13.04,45.34,36.65,3.73,1.24,74,161,45.34161491,27,13,13.04347826,5.962962963,12.38461538,0.055900621,0.459627329,2.175675676
e621f4d6991a537e4508648aa4c3fc278091ec1d,7,113,71.43,97.11469027,17.54,28.67,44.55,11.61,0.95,116,422,31.04265403,30,11,17.53554502,14.06666667,38.36363636,0.016587678,0.267772512,3.637931034
5a3141c7f984f3d6c41f632f6fb689378267bd51,5,68,80,97.57352941,26.3,18.23,50.52,2.6,4.95,68,384,22.39583333,25,11,26.30208333,15.36,34.90909091,0.013020833,0.177083333,5.647058824
baf05c058d7a427783ab9bde33f38d55ae8ac0cb,9,87,44.44,88.1991954,25.7,28.52,41.55,5.63,1.41,87,284,30.28169014,33,11,25.70422535,8.606060606,25.81818182,0.031690141,0.306338028,3.264367816
2bfadd9c6a7bdbdd1ae792e0225b799ee67453a5,6,104,83.33,97.66192308,13.67,43.36,29.69,11.33,9.38,107,256,43.359375,37,14,13.671875,6.918918919,18.28571429,0.0234375,0.40625,2.392523364
ea2f8736bbf1d859fb5b46f848db37f421181bd4,5,20,20,60,42.86,28.57,26.53,0,0,20,49,28.57142857,7,5,42.85714286,7,9.8,0.102040816,0.408163265,2.45
bc54069a859b02cf1b00e7ab77d68132f9021c8e,4,63,50,97.80650794,14.71,44.12,40.44,0.74,0,63,136,44.11764706,13,7,14.70588235,10.46153846,19.42857143,0.029411765,0.463235294,2.158730159
55ef1cb9ba9a618396f8f82aefdc261d00864381,5,54,60,97.77777778,21.56,35.93,38.32,2.99,1.8,54,167,37.1257485,15,5,21.55688623,11.13333333,33.4,0.02994012,0.323353293,3.092592593
eb870373b64f0be961f503936f7a725fca60fb32,4,64,75,99.0625,25.51,26.75,44.03,4.12,2.88,64,243,27.16049383,17,8,25.51440329,14.29411765,30.375,0.016460905,0.263374486,3.796875
825e4001677d8644d6df773aea2f924c45d47318,6,61,66.67,96.06557377,35.55,19.6,41.2,2.33,3.65,61,301,21.59468439,18,7,35.54817276,16.72222222,43,0.019933555,0.202657807,4.93442623
ef070fa973803bec505aeb6230acdd7a917e2a59,13,90,53.85,94.91955556,21.08,24.7,46.39,7.53,1.81,91,332,28.31325301,33,12,21.08433735,10.06060606,27.66666667,0.039156627,0.271084337,3.648351648
47af18d4bbc37e11d2c5130faaa8b2da3dba64ca,4,38,75,99.29815789,9.65,34.21,54.39,0.88,3.51,38,114,36.84210526,9,4,9.649122807,12.66666667,28.5,0.035087719,0.333333333,3
e13e39c815ec66160db3c75b7331dc1a0dd1d4ce,7,45,85.71,97.25911111,10.53,29.82,43.86,11.11,14.62,48,171,29.8245614,16,8,10.52631579,10.6875,21.375,0.040935673,0.263157895,3.5625
09cbbae64d03af8ca53224aaef7657171ba27f50,4,20,50,97.35,3.45,65.52,27.59,3.45,0,20,29,68.96551724,4,3,3.448275862,7.25,9.666666667,0.137931034,0.689655172,1.45
9aace874af47927645c48f21ffeb82f8e15f24e1,10,80,90,96.4125,5.57,27.18,63.41,9.06,8.01,82,287,34.14634146,39,13,5.574912892,7.358974359,22.07692308,0.034843206,0.278745645,3.5
f86b9fba1d59be7c864d4f23d0c7674113a27cab,6,33,16.67,82.80818182,8.51,35.11,55.32,5.32,12.77,39,94,41.4893617,9,6,8.510638298,10.44444444,15.66666667,0.063829787,0.35106383,2.41025641
defaf0c38d68f9958bd180e1a709f130a999b2e6,6,102,83.33,97.69382353,15.42,52.74,21.89,8.46,2.49,104,201,52.73631841,25,12,15.42288557,8.04,16.75,0.029850746,0.507462687,1.914285714
eaad1484ffa24b01432fa3564a8635bda0b4c34c,4,28,75,99.23964286,8.47,45.76,45.76,1.69,3.39,28,59,49.15254237,4,4,8.474576271,14.75,14.75,0.06779661,0.474576271,2.107142857
7cac45d03854038e6854f5b1843cd491021f94bd,6,40,83.33,99.0475,32.59,18.3,39.73,8.93,4.91,40,224,20.08928571,16,8,32.58928571,14,28,0.026785714,0.178571429,5.6
38397f1c58351146edd1787b0501bbdb31834abd,6,43,100,100,12.61,43.24,41.44,0.9,2.7,46,111,45.04504505,15,9,12.61261261,7.4,12.33333333,0.054054054,0.387387387,2.413043478
c8d7193cba58a3bf26ba18f4ba5728c56ddcd4a3,4,63,75,100,21.6,39.51,35.8,0.62,2.47,63,162,43.82716049,9,7,21.60493827,18,23.14285714,0.024691358,0.388888889,2.571428571
33c1babbdbffe79f6f16e085a78ebd0b2a7b3a65,12,71,50,94.15042254,14.11,27.39,47.3,15.35,8.3,74,241,29.04564315,24,11,14.10788382,10.04166667,21.90909091,0.049792531,0.294605809,3.256756757
